timestamp,serial,model,android,operator,network,private_ip,rsrp_dbm,rsrq_db,rssnr_db,cqi,band,earfcn,pci,carrier_aggregation,battery_percent,temperature_c,power_status,traffic_source,rx_total_bytes,tx_total_bytes,rx_interval_bytes,tx_interval_bytes,total_interval_bytes
2026-09-12 11:52:04,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 11:52:35,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-13,,,,,,True,82,36.4,CHARGING,sysfs,11419421839,3332467399,3127804,3311074,6438878
2026-09-12 11:52:35,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-13,-4,6,28,9410,370,True,100,34.1,FULL,netstats,2344596567,2175532641,112288,100051,212339
2026-09-12 11:53:06,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-11,,,,,,True,82,36.5,CHARGING,sysfs,11420634115,3333646242,1212276,1178843,2391119
2026-09-12 11:53:06,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-4,5,28,9410,370,True,100,34.1,FULL,netstats,2344643641,2175557195,47074,24554,71628
2026-09-12 11:53:37,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-11,,,,,,True,81,36.6,CHARGING,sysfs,11421486391,3334496456,852276,850214,1702490
2026-09-12 11:53:37,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-2,6,28,9410,370,True,100,34.1,FULL,netstats,2344724357,2175621668,80716,64473,145189
2026-09-12 11:54:08,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-8,,,,,,False,82,36.6,CHARGING,sysfs,11421717405,3334747235,231014,250779,481793
2026-09-12 11:54:08,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-7,2,28,9410,370,True,100,34.0,FULL,netstats,2344920917,2175836458,196560,214790,411350
2026-09-12 11:54:39,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-8,,,,,,True,82,36.6,CHARGING,sysfs,11422071219,3335080140,353814,332905,686719
2026-09-12 11:54:39,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,0,4,28,9410,370,True,100,33.9,FULL,netstats,2344957130,2175865351,36213,28893,65106
2026-09-12 11:55:10,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-13,,,,,,False,82,36.5,CHARGING,sysfs,11422182460,3335189897,111241,109757,220998
2026-09-12 11:55:10,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-4,3,28,9410,370,True,100,33.7,FULL,netstats,2345225600,2176147635,268470,282284,550754
2026-09-12 11:55:41,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,82,36.5,CHARGING,sysfs,11422349554,3335356961,167094,167064,334158
2026-09-12 11:55:42,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-4,4,28,9410,370,True,100,33.7,FULL,netstats,2345279645,2176199734,54045,52099,106144
2026-09-12 11:56:12,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-11,,,,,,True,82,36.5,CHARGING,sysfs,11422496718,3335504785,147164,147824,294988
2026-09-12 11:56:13,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,4,28,9410,370,True,100,33.4,FULL,netstats,2345314052,2176233598,34407,33864,68271
2026-09-12 11:56:43,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-11,,,,,,True,82,36.5,CHARGING,sysfs,11422894572,3335897172,397854,392387,790241
2026-09-12 11:56:44,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-4,5,28,9410,370,True,100,33.3,FULL,netstats,2345359872,2176265594,45820,31996,77816
2026-09-12 11:57:14,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-10,,,,,,True,82,36.5,CHARGING,sysfs,11423139516,3336137099,244944,239927,484871
2026-09-12 11:57:15,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-109,-12,-12,6,28,9410,370,True,100,33.2,FULL,netstats,2345384687,2176286994,24815,21400,46215
2026-09-12 11:57:45,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,82,36.5,CHARGING,sysfs,11423420236,3336397264,280720,260165,540885
2026-09-12 11:57:46,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-8,6,28,9410,370,True,100,33.3,FULL,netstats,2346108642,2177052278,723955,765284,1489239
2026-09-12 11:58:16,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-9,,,,,,True,82,36.6,CHARGING,sysfs,11424190190,3337127700,769954,730436,1500390
2026-09-12 11:58:16,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 11:58:47,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,82,36.6,CHARGING,sysfs,11424361045,3337266708,170855,139008,309863
2026-09-12 11:58:47,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 11:59:17,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,82,36.6,CHARGING,sysfs,11424641605,3337547956,280560,281248,561808
2026-09-12 11:59:18,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-13,-2,6,28,9410,370,True,100,33.2,FULL,netstats,2346500848,2177327445,392206,275167,667373
2026-09-12 11:59:48,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-99,-8,,,,,,False,82,36.6,CHARGING,sysfs,11424677792,3337566546,36187,18590,54777
2026-09-12 11:59:49,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,-4,7,28,9410,370,True,100,33.0,FULL,netstats,2346584609,2177407658,83761,80213,163974
2026-09-12 12:00:20,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,True,82,36.5,CHARGING,sysfs,11424705033,3337573710,27241,7164,34405
2026-09-12 12:00:20,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-13,-10,6,28,9410,370,True,100,32.9,FULL,netstats,2346638121,2177457503,53512,49845,103357
2026-09-12 12:00:51,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,82,36.5,CHARGING,sysfs,11424733318,3337582114,28285,8404,36689
2026-09-12 12:00:51,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-3,7,28,9410,370,True,100,32.8,FULL,netstats,2346661748,2177483100,23627,25597,49224
2026-09-12 12:01:22,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-12,,,,,,True,82,36.5,CHARGING,sysfs,11424765016,3337595422,31698,13308,45006
2026-09-12 12:01:22,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-4,7,28,9410,370,True,100,32.7,FULL,netstats,2346767113,2177595000,105365,111900,217265
2026-09-12 12:01:53,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-11,,,,,,True,82,36.5,CHARGING,sysfs,11424838437,3337620922,73421,25500,98921
2026-09-12 12:01:54,R5CR303YMGD,SM-G998B,14,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:02:24,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,81,36.5,CHARGING,sysfs,11425338825,3338057648,500388,436726,937114
2026-09-12 12:02:54,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,81,36.6,CHARGING,sysfs,11425756941,3338452907,418116,395259,813375
2026-09-12 12:02:55,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:03:25,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-12,,,,,,True,81,36.6,CHARGING,sysfs,11426442187,3339105952,685246,653045,1338291
2026-09-12 12:03:26,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-5,1,28,9410,370,True,100,33.0,FULL,netstats,2347519858,2178271198,752745,676198,1428943
2026-09-12 12:03:56,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,81,36.6,CHARGING,sysfs,11426499431,3339146876,57244,40924,98168
2026-09-12 12:03:56,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:04:27,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,True,82,36.6,CHARGING,sysfs,11426643998,3339249307,144567,102431,246998
2026-09-12 12:04:27,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-10,-3,4,28,9410,370,True,100,32.8,FULL,netstats,2347616266,2178346534,96408,75336,171744
2026-09-12 12:04:58,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-100,-9,,,,,,False,81,36.6,CHARGING,sysfs,11426964826,3339519077,320828,269770,590598
2026-09-12 12:04:58,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-106,-11,2,5,28,9410,370,True,100,32.5,FULL,netstats,2347733862,2178460089,117596,113555,231151
2026-09-12 12:05:29,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-14,,,,,,False,82,36.6,CHARGING,sysfs,11427076600,3339624701,111774,105624,217398
2026-09-12 12:05:30,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,0,4,28,9410,370,True,100,32.6,FULL,netstats,2347781250,2178503294,47388,43205,90593
2026-09-12 12:06:00,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-14,,,,,,False,82,36.5,CHARGING,sysfs,11427121209,3339660914,44609,36213,80822
2026-09-12 12:06:01,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,6,28,9410,370,True,100,32.6,FULL,netstats,2347813845,2178537615,32595,34321,66916
2026-09-12 12:06:31,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-12,,,,,,False,82,36.5,CHARGING,sysfs,11427164279,3339695533,43070,34619,77689
2026-09-12 12:06:31,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:07:01,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-14,,,,,,True,82,36.4,CHARGING,sysfs,11427242428,3339738270,78149,42737,120886
2026-09-12 12:07:02,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-3,6,28,9410,370,True,100,32.5,FULL,netstats,2347869978,2178579838,56133,42223,98356
2026-09-12 12:07:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-14,,,,,,True,82,36.4,CHARGING,sysfs,11427657939,3340093131,415511,354861,770372
2026-09-12 12:07:33,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:08:03,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-14,,,,,,True,82,36.5,CHARGING,sysfs,11427832140,3340216598,174201,123467,297668
2026-09-12 12:08:04,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-13,-3,4,28,9410,370,True,100,32.6,FULL,netstats,2348219037,2178922042,349059,342204,691263
2026-09-12 12:08:34,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-14,,,,,,False,82,36.5,CHARGING,sysfs,11427973590,3340345739,141450,129141,270591
2026-09-12 12:08:34,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:09:05,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-15,,,,,,True,82,36.5,CHARGING,sysfs,11428218451,3340581625,244861,235886,480747
2026-09-12 12:09:05,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,1,28,9410,370,True,100,32.4,FULL,netstats,2348469704,2179181494,250667,259452,510119
2026-09-12 12:09:36,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-14,,,,,,True,82,36.5,CHARGING,sysfs,11428287226,3340614569,68775,32944,101719
2026-09-12 12:09:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,1,28,9410,370,True,100,32.4,FULL,netstats,2348538947,2179257520,69243,76026,145269
2026-09-12 12:10:07,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-14,,,,,,True,82,36.4,CHARGING,sysfs,11428454268,3340741312,167042,126743,293785
2026-09-12 12:10:07,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,6,28,9410,370,True,100,32.3,FULL,netstats,2348809427,2179546795,270480,289275,559755
2026-09-12 12:10:38,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-14,,,,,,True,82,36.4,CHARGING,sysfs,11428534032,3340799455,79764,58143,137907
2026-09-12 12:10:38,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-1,3,28,9410,370,True,100,32.4,FULL,netstats,2349003034,2179755113,193607,208318,401925
2026-09-12 12:11:09,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-14,,,,,,True,82,36.5,CHARGING,sysfs,11428583181,3340829895,49149,30440,79589
2026-09-12 12:11:10,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-6,6,28,9410,370,True,100,32.4,FULL,unavailable,,,,,
2026-09-12 12:11:40,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-11,,,,,,False,82,36.4,CHARGING,sysfs,11428623614,3340852595,40433,22700,63133
2026-09-12 12:11:41,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-13,-3,4,28,9410,370,True,100,32.3,FULL,netstats,2349268810,2180033829,265776,278716,544492
2026-09-12 12:12:11,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-12,,,,,,True,82,36.4,CHARGING,sysfs,11428902422,3341087398,278808,234803,513611
2026-09-12 12:12:12,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:12:42,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-111,-12,,,,,,True,82,36.4,CHARGING,sysfs,11428973692,3341122069,71270,34671,105941
2026-09-12 12:13:12,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-12,,,,,,True,81,36.4,CHARGING,sysfs,11429665606,3341781760,691914,659691,1351605
2026-09-12 12:13:43,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.5,CHARGING,sysfs,11429937936,3342035548,272330,253788,526118
2026-09-12 12:13:43,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,-1,6,28,9410,370,True,100,31.9,FULL,netstats,2349381746,2180127230,112936,93401,206337
2026-09-12 12:14:14,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,81,36.5,CHARGING,sysfs,11430103722,3342132474,165786,96926,262712
2026-09-12 12:14:14,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-1,3,28,9410,370,True,100,32.0,FULL,netstats,2349415621,2180153287,33875,26057,59932
2026-09-12 12:14:45,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430174723,3342175829,71001,43355,114356
2026-09-12 12:14:45,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-11,0,1,28,9410,370,True,100,32.0,FULL,netstats,2349451030,2180195745,35409,42458,77867
2026-09-12 12:15:16,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430440615,3342410792,265892,234963,500855
2026-09-12 12:15:16,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-13,-2,6,28,9410,370,True,100,32.0,FULL,netstats,2349487575,2180224237,36545,28492,65037
2026-09-12 12:15:47,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430500118,3342440900,59503,30108,89611
2026-09-12 12:15:47,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-13,2,2,28,9410,370,True,100,32.0,FULL,netstats,2349595970,2180341409,108395,117172,225567
2026-09-12 12:16:18,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430584987,3342480359,84869,39459,124328
2026-09-12 12:16:18,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,3,5,28,9410,370,True,100,32.0,FULL,netstats,2349894445,2180667020,298475,325611,624086
2026-09-12 12:16:49,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430733086,3342595232,148099,114873,262972
2026-09-12 12:16:50,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-6,7,28,9410,370,True,100,32.0,FULL,netstats,2350011298,2180791897,116853,124877,241730
2026-09-12 12:17:20,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-12,,,,,,True,82,36.4,CHARGING,sysfs,11430761481,3342608770,28395,13538,41933
2026-09-12 12:17:50,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-13,,,,,,True,82,36.4,CHARGING,sysfs,11430955828,3342789561,194347,180791,375138
2026-09-12 12:17:51,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-1,4,28,9410,370,True,100,32.0,FULL,netstats,2350136936,2180937670,125638,145773,271411
2026-09-12 12:18:22,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-13,,,,,,False,82,36.5,CHARGING,sysfs,11431121343,3342915645,165515,126084,291599
2026-09-12 12:18:22,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,0,6,28,9410,370,True,100,32.1,FULL,netstats,2350572065,2181403871,435129,466201,901330
2026-09-12 12:18:53,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-13,,,,,,True,82,36.5,CHARGING,sysfs,11431166543,3342952173,45200,36528,81728
2026-09-12 12:18:53,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:19:23,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-13,,,,,,False,82,36.4,CHARGING,sysfs,11431167795,3342952975,1252,802,2054
2026-09-12 12:19:54,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-13,,,,,,True,82,36.4,CHARGING,sysfs,11431249156,3342996428,81361,43453,124814
2026-09-12 12:20:24,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-13,,,,,,True,82,36.3,CHARGING,sysfs,11431348364,3343041393,99208,44965,144173
2026-09-12 12:20:24,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:20:55,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11431484066,3343151175,135702,109782,245484
2026-09-12 12:20:55,R5CR303YMGD,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:21:25,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11431932981,3343575295,448915,424120,873035
2026-09-12 12:21:26,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,0,6,28,9410,370,True,100,32.1,FULL,netstats,2352060038,2182989793,1487973,1585922,3073895
2026-09-12 12:21:56,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11431957189,3343589281,24208,13986,38194
2026-09-12 12:21:57,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,0,6,28,9410,370,True,100,32.0,FULL,netstats,2352183240,2183119529,123202,129736,252938
2026-09-12 12:22:28,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11432025960,3343631547,68771,42266,111037
2026-09-12 12:22:58,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11432059799,3343646001,33839,14454,48293
2026-09-12 12:22:59,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-109,-12,-2,4,28,9410,370,True,100,33.0,FULL,netstats,2352591137,2183570492,407897,450963,858860
2026-09-12 12:23:29,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11432379164,3343941422,319365,295421,614786
2026-09-12 12:23:30,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-9,7,28,9410,370,True,100,32.9,FULL,netstats,2352776521,2183755969,185384,185477,370861
2026-09-12 12:24:00,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-108,-14,,,,,,True,82,36.3,CHARGING,sysfs,11432405459,3343959466,26295,18044,44339
2026-09-12 12:24:01,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-109,-13,-1,3,28,9410,370,True,100,32.8,FULL,netstats,2352952426,2183942319,175905,186350,362255
2026-09-12 12:24:31,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-15,,,,,,True,82,36.3,CHARGING,sysfs,11432543356,3344055885,137897,96419,234316
2026-09-12 12:24:32,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,-2,7,28,9410,370,True,100,32.6,FULL,netstats,2353227540,2184231455,275114,289136,564250
2026-09-12 12:25:02,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-15,,,,,,False,82,36.3,CHARGING,sysfs,11432747008,3344208372,203652,152487,356139
2026-09-12 12:25:03,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-12,2,5,28,9410,370,True,100,32.4,FULL,netstats,2353299957,2184298282,72417,66827,139244
2026-09-12 12:25:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-16,,,,,,True,82,36.3,CHARGING,sysfs,11433076756,3344496311,329748,287939,617687
2026-09-12 12:25:34,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",N/A,,,,,,,,,N/A,N/A,N/A,unavailable,,,,,
2026-09-12 12:26:05,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-16,,,,,,False,82,36.3,CHARGING,sysfs,11433115537,3344526331,38781,30020,68801
2026-09-12 12:26:05,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-13,0,5,28,9410,370,True,100,32.3,FULL,netstats,2353516314,2184520531,216357,222249,438606
2026-09-12 12:26:36,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-16,,,,,,True,82,36.3,CHARGING,sysfs,11433188391,3344544075,72854,17744,90598
2026-09-12 12:26:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-1,3,28,9410,370,True,100,32.3,FULL,netstats,2353868432,2184906006,352118,385475,737593
2026-09-12 12:27:07,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-16,,,,,,True,82,36.3,CHARGING,sysfs,11433203120,3344548820,14729,4745,19474
2026-09-12 12:27:07,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-108,-14,-9,6,28,9410,370,True,100,32.2,FULL,netstats,2353900211,2184935309,31779,29303,61082
2026-09-12 12:27:38,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-12,,,,,,False,82,36.2,CHARGING,sysfs,11433272735,3344591542,69615,42722,112337
2026-09-12 12:27:38,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,0,7,28,9410,370,True,100,32.2,FULL,netstats,2354421270,2185504952,521059,569643,1090702
2026-09-12 12:28:09,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-107,-12,,,,,,True,82,36.2,CHARGING,sysfs,11433288265,3344596909,15530,5367,20897
2026-09-12 12:28:39,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-14,,,,,,True,82,36.2,CHARGING,sysfs,11433302559,3344602558,14294,5649,19943
2026-09-12 12:28:40,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-107,-12,-1,1,28,9410,370,True,100,32.0,FULL,netstats,2354616945,2185708476,195675,203524,399199
2026-09-12 12:29:10,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-109,-9,,,,,,True,82,36.2,CHARGING,sysfs,11433339699,3344621442,37140,18884,56024
2026-09-12 12:29:11,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-109,-12,-4,5,28,9410,370,True,100,32.0,FULL,netstats,2354674158,2185764668,57213,56192,113405
2026-09-12 12:29:41,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.2,CHARGING,sysfs,11433454164,3344683300,114465,61858,176323
2026-09-12 12:30:12,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-110,-12,,,,,,True,82,36.3,CHARGING,sysfs,11434684354,3345940655,1230190,1257355,2487545
